,name,label
30376,0_51043,28
30377,0_51045,24
30378,0_51046,28
30379,0_51048,17
30380,0_51050,24
30381,0_51052,31
30382,0_51053,23
30383,0_51055,8
30384,0_51057,5
30385,0_51058,4
30386,0_51062,20
30387,0_51064,8
30388,0_51066,2
30389,0_51068,5
30390,0_51069,39
30391,0_51071,3
30392,0_51073,28
30393,0_51074,4
30394,0_51076,4
30395,0_51080,24
30396,0_51081,31
30397,0_51083,24
30398,0_51084,24
30399,0_51086,27
30400,0_51087,24
30401,0_51088,20
30402,0_51089,24
30403,0_51090,24
30404,0_51093,24
30405,0_51094,2
30406,0_51095,25
30407,0_51096,27
30408,0_51097,24
30409,0_51098,24
30410,0_51100,27
30411,0_51101,24
30412,0_51103,5
30413,0_51106,28
30414,0_51109,24
30415,0_51115,4
30416,0_51116,24
30417,0_51117,24
30418,0_51118,24
30419,0_51120,22
30420,0_51121,28
30421,0_51122,1
30422,0_51123,23
30423,0_51124,27
30424,0_51128,22
30425,0_51130,28
30426,0_51131,28
30427,0_51133,27
30428,0_51134,26
30429,0_51136,24
30430,0_51141,5
30431,0_51142,27
30432,0_51143,24
30433,0_51145,22
30434,0_51146,4
30435,0_51149,24
30436,0_51151,26
30437,0_51152,24
30438,0_51153,28
30439,0_51155,26
30440,0_51156,24
30441,0_51158,24
30442,0_51159,24
30443,0_51160,28
30444,0_51161,28
30445,0_51162,24
30446,0_51163,24
30447,0_51164,24
30448,0_51167,20
30449,0_51168,20
30450,0_51169,28
30451,0_51170,24
30452,0_51171,24
30453,0_51173,4
30454,0_51174,24
30455,0_51175,24
30456,0_51176,27
30457,0_51178,24
30458,0_51184,24
30459,0_51185,27
30460,0_51186,27
30461,0_51187,23
30462,0_51190,26
30463,0_51191,23
30464,0_51193,24
30465,0_51200,25
30466,0_51201,24
30467,0_51202,24
30468,0_51203,8
30469,0_51205,24
30470,0_51208,8
30471,0_51210,25
30472,0_51211,22
30473,0_51212,4
30474,0_51213,24
30475,0_51214,8
30476,0_51217,33
30477,0_51220,23
30478,0_51222,13
30479,0_51223,4
30480,0_51224,28
30481,0_51228,5
30482,0_51229,27
30483,0_51230,23
30484,0_51231,27
30485,0_51234,24
30486,0_51235,24
30487,0_51237,24
30488,0_51238,24
30489,0_51239,24
30490,0_51240,4
30491,0_51243,24
30492,0_51245,8
30493,0_51246,26
30494,0_51247,27
30495,0_51248,26
30496,0_51249,24
30497,0_51250,24
30498,0_51251,39
30499,0_51252,29
30500,0_51253,24
30501,0_51254,28
30502,0_51257,4
30503,0_51259,2
30504,0_51260,27
30505,0_51262,4
30506,0_51267,5
30507,0_51269,8
30508,0_51271,24
30509,0_51272,26
30510,0_51273,9
30511,0_51275,28
30512,0_51277,26
30513,0_51278,24
30514,0_51280,27
30515,0_51281,28
30516,0_51284,9
30517,0_51286,24
30518,0_51289,8
30519,0_51290,8
30520,0_51291,26
30521,0_51292,8
30522,0_51293,27
30523,0_51294,8
30524,0_51297,23
30525,0_51302,2
30526,0_51303,28
30527,0_51304,9
30528,0_51305,24
30529,0_51306,8
30530,0_51308,28
30531,0_51311,24
30532,0_51312,20
30533,0_51313,2
30534,0_51314,2
30535,0_51315,24
30536,0_51316,26
30537,0_51317,4
30538,0_51320,28
30539,0_51323,25
30540,0_51325,24
30541,0_51326,4
30542,0_51327,27
30543,0_51329,24
30544,0_51330,28
30545,0_51333,39
30546,0_51334,26
30547,0_51335,7
30548,0_51336,5
30549,0_51337,5
30550,0_51339,24
30551,0_51340,26
30552,0_51342,39
30553,0_51343,26
30554,0_51345,3
30555,0_51347,2
30556,0_51348,39
30557,0_51350,28
30558,0_51351,33
30559,0_51353,8
30560,0_51356,39
30561,0_51362,28
30562,0_51363,28
30563,0_51364,13
30564,0_51367,0
30565,0_51368,24
30566,0_51369,28
30567,0_51370,24
30568,0_51371,39
30569,0_51372,28
30570,0_51374,20
30571,0_51375,9
30572,0_51377,28
30573,0_51382,39
30574,0_51384,8
30575,0_51387,5
30576,0_51388,5
30577,0_51389,2
30578,0_51390,24
30579,0_51392,24
30580,0_51393,2
30581,0_51394,8
30582,0_51396,28
30583,0_51398,39
30584,0_51399,5
30585,0_51402,24
30586,0_51403,2
30587,0_51406,8
30588,0_51409,18
30589,0_51411,28
30590,0_51415,28
30591,0_51416,33
30592,0_51418,28
30593,0_51419,28
30594,0_51422,28
30595,0_51423,28
30596,0_51425,28
30597,0_51426,24
30598,0_51427,3
30599,0_51430,22
30600,0_51434,24
30601,0_51435,39
30602,0_51443,20
30603,0_51444,39
30604,0_51445,8
30605,0_51449,28
30606,0_51450,2
30607,0_51453,28
30608,0_51454,29
30609,0_51458,5
30610,0_51461,23
30611,0_51463,28
30612,0_51465,24
30613,0_51466,9
30614,0_51467,8
30615,0_51468,26
30616,0_51470,28
30617,0_51471,8
30618,0_51472,5
30619,0_51474,3
30620,0_51475,26
30621,0_51476,28
30622,0_51477,2
30623,0_51478,39
30624,0_51483,25
30625,0_51485,28
30626,0_51487,28
30627,0_51493,8
30628,0_51494,28
30629,0_51495,24
30630,0_51496,26
30631,0_51497,5
30632,0_51498,24
30633,0_51502,23
30634,0_51504,39
30635,0_51506,18
30636,0_51509,39
30637,0_51510,28
30638,0_51511,39
30639,0_51512,9
30640,0_51514,5
30641,0_51517,8
30642,0_51518,8
30643,0_51519,24
30644,0_51520,22
30645,0_51523,9
30646,0_51526,2
30647,0_51527,3
30648,0_51529,24
30649,0_51530,28
30650,0_51531,4
30651,0_51532,4
30652,0_51533,24
30653,0_51535,18
30654,0_51536,24
30655,0_51537,5
30656,0_51538,8
30657,0_51539,20
30658,0_51540,13
30659,0_51542,28
30660,0_51543,24
30661,0_51545,24
30662,0_51548,17
30663,0_51550,27
30664,0_51552,2
30665,0_51554,24
30666,0_51555,8
30667,0_51558,24
30668,0_51559,4
30669,0_51560,28
30670,0_51567,26
30671,0_51568,26
30672,0_51569,24
30673,0_51570,3
30674,0_51571,27
30675,0_51572,28
30676,0_51574,24
30677,0_51576,24
30678,0_51577,26
30679,0_51580,24
30680,0_51586,28
30681,0_51588,23
30682,0_51590,26
30683,0_51591,17
30684,0_51592,24
30685,0_51595,31
30686,0_51596,27
30687,0_51597,7
30688,0_51599,27
30689,0_51602,28
30690,0_51607,5
30691,0_51608,24
30692,0_51610,4
30693,0_51611,24
30694,0_51613,28
30695,0_51615,27
30696,0_51616,24
30697,0_51617,5
30698,0_51618,5
30699,0_51619,28
30700,0_51620,24
30701,0_51623,24
30702,0_51624,28
30703,0_51625,24
30704,0_51627,26
30705,0_51628,27
30706,0_51630,23
30707,0_51631,27
30708,0_51633,5
30709,0_51634,28
30710,0_51635,26
30711,0_51637,2
30712,0_51638,24
30713,0_51640,24
30714,0_51641,28
30715,0_51642,24
30716,0_51644,28
30717,0_51645,24
30718,0_51646,17
30719,0_51647,24
30720,0_51648,24
30721,0_51649,24
30722,0_51653,24
30723,0_51654,24
30724,0_51655,5
30725,0_51657,25
30726,0_51658,28
30727,0_51659,4
30728,0_51665,24
30729,0_51666,33
30730,0_51668,28
30731,0_51670,24
30732,0_51672,24
30733,0_51673,24
30734,0_51674,5
30735,0_51675,24
30736,0_51676,23
30737,0_51677,22
30738,0_51678,27
30739,0_51679,3
30740,0_51680,31
30741,0_51681,26
30742,0_51682,24
30743,0_51684,26
30744,0_51685,4
30745,0_51686,24
30746,0_51687,23
30747,0_51690,24
30748,0_51691,27
30749,0_51692,23
30750,0_51693,24
30751,0_51694,24
30752,0_51695,31
30753,0_51696,24
30754,0_51697,24
30755,0_51699,28
30756,0_51701,28
30757,0_51702,26
30758,0_51703,28
30759,0_51705,4
30760,0_51706,8
30761,0_51718,24
30762,0_51720,27
30763,0_51723,28
30764,0_51725,26
30765,0_51729,24
30766,0_51730,28
30767,0_51731,24
30768,0_51733,24
30769,0_51735,24
30770,0_51737,24
30771,0_51738,26
30772,0_51739,24
30773,0_51740,4
30774,0_51741,27
30775,0_51745,33
30776,0_51746,24
30777,0_51747,24
30778,0_51750,4
30779,0_51751,24
30780,0_51752,4
30781,0_51754,24
30782,0_51755,18
30783,0_51756,27
30784,0_51757,5
30785,0_51759,24
30786,0_51760,24
30787,0_51763,24
30788,0_51764,24
30789,0_51767,7
30790,0_51768,24
30791,0_51772,28
30792,0_51774,5
30793,0_51775,39
30794,0_51778,28
30795,0_51780,28
30796,0_51781,31
30797,0_51782,8
30798,0_51784,28
30799,0_51785,28
30800,0_51786,28
30801,0_51790,28
30802,0_51791,24
30803,0_51793,13
30804,0_51794,13
30805,0_51795,8
30806,0_51798,28
30807,0_51799,23
30808,0_51801,5
30809,0_51802,28
30810,0_51803,24
30811,0_51804,28
30812,0_51805,24
30813,0_51806,28
30814,0_51808,3
30815,0_51810,2
30816,0_51811,23
30817,0_51813,24
30818,0_51814,33
30819,0_51818,28
30820,0_51819,9
30821,0_51820,8
30822,0_51821,28
30823,0_51823,28
30824,0_51824,2
30825,0_51828,2
30826,0_51831,28
30827,0_51832,24
30828,0_51833,5
30829,0_51834,13
30830,0_51837,8
30831,0_51838,24
30832,0_51839,26
30833,0_51840,26
30834,0_51841,2
30835,0_51843,26
30836,0_51844,9
30837,0_51848,5
30838,0_51850,5
30839,0_51851,24
30840,0_51852,3
30841,0_51853,5
30842,0_51855,26
30843,0_51856,13
30844,0_51857,9
30845,0_51858,8
30846,0_51859,8
30847,0_51860,29
30848,0_51861,28
30849,0_51866,28
30850,0_51867,24
30851,0_51868,31
30852,0_51869,28
30853,0_51870,4
30854,0_51871,9
30855,0_51872,28
30856,0_51875,24
30857,0_51876,24
30858,0_51877,28
30859,0_51878,26
30860,0_51880,33
30861,0_51881,26
30862,0_51882,20
30863,0_51883,9
30864,0_51884,28
30865,0_51885,28
30866,0_51888,28
30867,0_51889,2
30868,0_51890,28
30869,0_51891,25
30870,0_51892,3
30871,0_51896,28
30872,0_51897,5
30873,0_51898,28
30874,0_51899,5
30875,0_51900,39
30876,0_51901,2
30877,0_51902,28
30878,0_51903,13
30879,0_51904,26
30880,0_51905,39
30881,0_51906,28
30882,0_51907,28
30883,0_51909,28
30884,0_51910,0
30885,0_51913,28
30886,0_51914,4
30887,0_51915,28
30888,0_51916,28
30889,0_51919,17
30890,0_51920,2
30891,0_51921,23
30892,0_51923,28
30893,0_51926,13
30894,0_51927,28
30895,0_51928,7
30896,0_51930,28
30897,0_51931,22
30898,0_51932,13
30899,0_51933,24
30900,0_51935,28
30901,0_51936,26
30902,0_51937,8
30903,0_51938,28
30904,0_51939,4
30905,0_51941,28
30906,0_51943,28
30907,0_51944,24
30908,0_51945,32
30909,0_51946,4
30910,0_51948,5
30911,0_51949,28
30912,0_51950,26
30913,0_51951,28
30914,0_51952,5
30915,0_51954,24
30916,0_51957,1
30917,0_51959,28
30918,0_51960,28
30919,0_51963,9
30920,0_51964,4
30921,0_51966,28
30922,0_51968,28
30923,0_51969,26
30924,0_51970,8
30925,0_51972,28
30926,0_51973,28
30927,0_51974,24
30928,0_51975,28
30929,0_51977,28
30930,0_51978,28
30931,0_51979,24
30932,0_51981,9
30933,0_51982,28
30934,0_51983,28
30935,0_51984,5
30936,0_51985,28
30937,0_51986,28
30938,0_51987,28
30939,0_51988,2
30940,0_51989,24
30941,0_51990,28
30942,0_51991,5
30943,0_51992,28
30944,0_51993,39
30945,0_51995,28
30946,0_51997,8
30947,0_52001,8
30948,0_52003,15
30949,0_52004,28
30950,0_52006,23
30951,0_52007,28
30952,0_52008,28
30953,0_52009,24
30954,0_52010,28
30955,0_52011,22
30956,0_52012,31
30957,0_52013,3
30958,0_52014,28
30959,0_52015,28
30960,0_52016,28
30961,0_52019,39
30962,0_52020,24
30963,0_52021,28
30964,0_52022,2
30965,0_52023,24
30966,0_52024,20
30967,0_52026,13
30968,0_52027,8
30969,0_52028,2
30970,0_52029,9
30971,0_52030,2
30972,0_52031,28
30973,0_52032,28
30974,0_52033,28
30975,0_52034,33
30976,0_52035,2
30977,0_52036,4
30978,0_52037,2
30979,0_52038,28
30980,0_52040,28
30981,0_52041,24
30982,0_52042,28
30983,0_52045,28
30984,0_52046,26
30985,0_52047,28
30986,0_52048,8
30987,0_52050,28
30988,0_52052,2
30989,0_52053,8
30990,0_52056,28
30991,0_52057,24
30992,0_52060,28
30993,0_52061,28
30994,0_52062,39
30995,0_52063,28
30996,0_52064,24
30997,0_52065,24
30998,0_52068,8
30999,0_52073,28
31000,0_52074,8
31001,0_52077,28
31002,0_52078,28
31003,0_52079,2
31004,0_52080,28
31005,0_52081,28
31006,0_52084,28
31007,0_52085,28
31008,0_52086,28
31009,0_52087,5
31010,0_52088,28
31011,0_52089,24
31012,0_52090,22
31013,0_52091,24
31014,0_52092,24
31015,0_52094,28
31016,0_52099,28
31017,0_52101,28
31018,0_52102,9
31019,0_52104,2
31020,0_52105,20
31021,0_52109,13
31022,0_52110,28
31023,0_52111,24
31024,0_52114,28
31025,0_52115,9
31026,0_52117,17
31027,0_52122,8
31028,0_52126,0
31029,0_52127,28
31030,0_52128,8
31031,0_52130,5
31032,0_52133,24
31033,0_52134,24
31034,0_52135,24
31035,0_52137,28
31036,0_52138,13
31037,0_52139,24
31038,0_52140,28
31039,0_52141,26
31040,0_52142,27
31041,0_52143,4
31042,0_52145,4
31043,0_52146,31
31044,0_52148,28
31045,0_52152,8
31046,0_52154,22
31047,0_52157,28
31048,0_52158,28
31049,0_52159,28
31050,0_52160,39
31051,0_52161,24
31052,0_52162,2
31053,0_52163,31
31054,0_52164,24
31055,0_52165,8
31056,0_52166,28
31057,0_52167,5
31058,0_52168,24
31059,0_52171,26
31060,0_52174,28
31061,0_52176,24
31062,0_52182,26
31063,0_52183,31
31064,0_52184,27
31065,0_52186,9
31066,0_52191,28
31067,0_52192,4
31068,0_52194,23
31069,0_52196,31
31070,0_52198,8
31071,0_52200,39
31072,0_52203,25
31073,0_52204,20
31074,0_52207,4
31075,0_52212,18
31076,0_52214,5
31077,0_52218,23
31078,0_52219,25
31079,0_52221,4
31080,0_52227,25
31081,0_52229,8
31082,0_52230,24
31083,0_52231,3
31084,0_52232,28
31085,0_52235,32
31086,0_52236,7
31087,0_52237,8
31088,0_52239,1
31089,0_52243,28
31090,0_52245,2
31091,0_52247,25
31092,0_52248,5
31093,0_52249,24
31094,0_52250,23
31095,0_52251,24
31096,0_52252,28
31097,0_52253,4
31098,0_52256,24
31099,0_52257,27
31100,0_52259,28
31101,0_52261,29
31102,0_52262,28
31103,0_52263,25
31104,0_52266,20
31105,0_52268,4
31106,0_52273,3
31107,0_52276,28
31108,0_52277,8
31109,0_52279,5
31110,0_52282,28
31111,0_52284,24
31112,0_52285,2
31113,0_52286,24
31114,0_52287,28
31115,0_52288,32
31116,0_52291,24
31117,0_52292,28
31118,0_52294,32
31119,0_52295,4
31120,0_52296,5
31121,0_52298,27
31122,0_52301,27
31123,0_52302,23
31124,0_52303,39
31125,0_52304,24
31126,0_52307,25
31127,0_52308,27
31128,0_52311,28
31129,0_52313,13
31130,0_52317,22
31131,0_52318,28
31132,0_52319,31
31133,0_52322,25
31134,0_52323,33
31135,0_52328,28
31136,0_52329,8
31137,0_52330,26
31138,0_52332,5
31139,0_52334,5
31140,0_52335,27
31141,0_52338,24
31142,0_52341,8
31143,0_52343,28
31144,0_52344,31
31145,0_52346,4
31146,0_52347,24
31147,0_52348,24
31148,0_52349,24
31149,0_52350,3
31150,0_52352,28
31151,0_52355,24
31152,0_52360,4
31153,0_52362,28
31154,0_52363,28
31155,0_52365,28
31156,0_52366,26
31157,0_52368,5
31158,0_52369,24
31159,0_52370,4
31160,0_52371,24
31161,0_52372,27
31162,0_52374,24
31163,0_52379,4
31164,0_52383,8
31165,0_52388,5
31166,0_52391,24
31167,0_52392,31
31168,0_52395,24
31169,0_52401,28
31170,0_52403,13
31171,0_52404,24
31172,0_52406,24
31173,0_52407,24
31174,0_52410,23
31175,0_52411,4
31176,0_52415,4
31177,0_52416,24
31178,0_52420,31
31179,0_52422,24
31180,0_52425,7
31181,0_52428,13
31182,0_52431,24
31183,0_52434,2
31184,0_52435,24
31185,0_52438,28
31186,0_52439,24
31187,0_52441,24
31188,0_52442,24
31189,0_52443,24
31190,0_52444,1
31191,0_52448,27
31192,0_52449,28
31193,0_52457,4
31194,0_52458,24
31195,0_52459,29
31196,0_52462,24
31197,0_52467,24
31198,0_52468,31
31199,0_52469,24
31200,0_52470,24
31201,0_52472,8
31202,0_52473,24
31203,0_52474,4
31204,0_52477,8
31205,0_52478,20
31206,0_52483,8
31207,0_52485,28
31208,0_52486,26
31209,0_52487,24
31210,0_52488,5
31211,0_52489,9
31212,0_52491,4
31213,0_52492,24
31214,0_52493,28
31215,0_52494,24
31216,0_52495,24
31217,0_52497,24
31218,0_52498,28
31219,0_52499,4
31220,0_52502,8
31221,0_52503,24
31222,0_52505,24
31223,0_52506,13
31224,0_52508,4
31225,0_52510,24
31226,0_52512,26
31227,0_52514,5
31228,0_52515,8
31229,0_52516,20
31230,0_52517,28
31231,0_52518,4
31232,0_52520,24
31233,0_52523,24
31234,0_52524,28
31235,0_52525,31
31236,0_52526,28
31237,0_52527,22
31238,0_52529,28
31239,0_52531,2
31240,0_52533,24
31241,0_52535,20
31242,0_52539,24
31243,0_52540,8
31244,0_52541,24
31245,0_52542,26
31246,0_52543,5
31247,0_52546,28
31248,0_52549,28
31249,0_52551,24
31250,0_52552,28
31251,0_52553,4
31252,0_52555,24
31253,0_52556,8
31254,0_52557,26
31255,0_52558,27
31256,0_52559,5
31257,0_52560,4
31258,0_52561,28
31259,0_52562,24
31260,0_52563,5
31261,0_52566,24
31262,0_52568,24
31263,0_52571,24
31264,0_52572,24
31265,0_52573,28
31266,0_52577,24
31267,0_52580,22
31268,0_52581,2
31269,0_52582,13
31270,0_52583,24
31271,0_52586,3
31272,0_52588,28
31273,0_52589,28
31274,0_52590,27
31275,0_52591,23
31276,0_52592,20
31277,0_52594,28
31278,0_52596,28
31279,0_52598,23
31280,0_52599,8
31281,0_52603,13
31282,0_52604,15
31283,0_52606,29
31284,0_52609,20
31285,0_52611,28
31286,0_52612,24
31287,0_52613,7
31288,0_52615,28
31289,0_52616,28
31290,0_52619,5
31291,0_52620,28
31292,0_52621,5
31293,0_52622,28
31294,0_52623,28
31295,0_52624,32
31296,0_52625,28
31297,0_52627,9
31298,0_52629,24
31299,0_52630,28
31300,0_52631,4
31301,0_52632,22
31302,0_52634,3
31303,0_52635,24
31304,0_52636,28
31305,0_52638,28
31306,0_52641,24
31307,0_52642,28
31308,0_52643,20
31309,0_52647,28
31310,0_52650,31
31311,0_52653,23
31312,0_52654,28
31313,0_52655,24
31314,0_52657,2
31315,0_52658,13
31316,0_52659,28
31317,0_52661,18
31318,0_52664,39
31319,0_52667,24
31320,0_52668,2
31321,0_52671,9
31322,0_52673,9
31323,0_52676,5
31324,0_52677,28
31325,0_52678,28
31326,0_52679,24
31327,0_52681,31
31328,0_52682,28
31329,0_52686,2
31330,0_52688,13
31331,0_52689,27
31332,0_52691,20
31333,0_52692,24
31334,0_52693,23
31335,0_52694,22
31336,0_52695,24
31337,0_52697,4
31338,0_52699,20
31339,0_52700,9
31340,0_52703,24
31341,0_52704,8
31342,0_52706,28
31343,0_52707,9
31344,0_52709,28
31345,0_52710,5
31346,0_52711,24
31347,0_52712,28
31348,0_52713,26
31349,0_52714,18
31350,0_52715,28
31351,0_52721,2
31352,0_52724,8
31353,0_52728,27
31354,0_52730,24
31355,0_52731,26
31356,0_52733,8
31357,0_52734,33
31358,0_52735,5
31359,0_52738,4
31360,0_52739,24
31361,0_52743,4
31362,0_52744,20
31363,0_52745,22
31364,0_52747,28
31365,0_52749,28
31366,0_52751,9
31367,0_52752,39
31368,0_52753,33
31369,0_52754,5
31370,0_52757,28
31371,0_52760,13
31372,0_52761,28
31373,0_52762,28
31374,0_52763,4
31375,0_52764,3
31376,0_52765,28
31377,0_52766,9
31378,0_52768,8
31379,0_52769,2
31380,0_52771,27
31381,0_52772,28
31382,0_52773,28
31383,0_52774,13
31384,0_52779,24
31385,0_52780,24
31386,0_52781,24
31387,0_52782,20
31388,0_52784,24
31389,0_52785,39
31390,0_52786,3
31391,0_52790,24
31392,0_52792,8
31393,0_52793,32
31394,0_52794,2
31395,0_52795,28
31396,0_52797,28
31397,0_52798,24
31398,0_52801,31
31399,0_52804,28
31400,0_52806,20
31401,0_52807,28
31402,0_52808,4
31403,0_52809,32
31404,0_52810,24
31405,0_52811,28
31406,0_52816,8
31407,0_52818,24
31408,0_52819,28
31409,0_52821,15
31410,0_52822,2
31411,0_52824,28
31412,0_52825,28
31413,0_52826,28
31414,0_52827,8
31415,0_52830,31
31416,0_52831,24
31417,0_52833,2
31418,0_52838,9
31419,0_52839,20
31420,0_52840,26
31421,0_52842,24
31422,0_52843,8
31423,0_52844,28
31424,0_52845,8
31425,0_52847,28
31426,0_52848,28
31427,0_52852,28
31428,0_52854,24
31429,0_52855,39
31430,0_52858,39
31431,0_52861,24
31432,0_52865,39
31433,0_52866,13
31434,0_52867,24
31435,0_52872,28
31436,0_52874,20
31437,0_52875,28
31438,0_52876,28
31439,0_52878,13
31440,0_52881,3
31441,0_52882,4
31442,0_52884,33
31443,0_52886,28
31444,0_52888,2
31445,0_52889,2
31446,0_52890,26
31447,0_52891,24
31448,0_52893,24
31449,0_52895,26
31450,0_52896,28
31451,0_52897,28
31452,0_52900,28
31453,0_52901,24
31454,0_52902,28
31455,0_52903,28
31456,0_52905,39
31457,0_52907,8
31458,0_52908,39
31459,0_52909,28
31460,0_52911,23
31461,0_52913,24
31462,0_52914,15
31463,0_52916,28
31464,0_52917,1
31465,0_52918,28
31466,0_52920,24
31467,0_52921,28
31468,0_52922,24
31469,0_52924,24
31470,0_52925,22
31471,0_52926,8
31472,0_52927,26
31473,0_52928,17
31474,0_52930,28
31475,0_52933,24
31476,0_52934,27
31477,0_52936,2
31478,0_52950,13
31479,0_52952,24
31480,0_52953,24
31481,0_52956,24
31482,0_52958,5
31483,0_52959,4
31484,0_52964,24
31485,0_52965,2
31486,0_52970,24
31487,0_52972,24
31488,0_52973,24
31489,0_52976,24
31490,0_52978,27
31491,0_52979,4
31492,0_52981,4
31493,0_52982,31
31494,0_52984,27
31495,0_52985,24
31496,0_52986,26
31497,0_52987,8
31498,0_52988,4
31499,0_52989,4
31500,0_52991,24
31501,0_52992,4
31502,0_52993,28
31503,0_52994,24
31504,0_52995,8
31505,0_52997,24
31506,0_53000,26
31507,0_53001,24
31508,0_53004,24
31509,0_53005,31
31510,0_53006,24
31511,0_53010,4
31512,0_53011,22
31513,0_53013,27
31514,0_53014,27
31515,0_53016,24
31516,0_53017,24
31517,0_53019,24
31518,0_53020,39
31519,0_53021,4
31520,0_53024,24
31521,0_53027,23
31522,0_53028,4
31523,0_53029,24
31524,0_53031,24
31525,0_53032,9
31526,0_53033,7
31527,0_53034,24
31528,0_53035,24
31529,0_53036,24
31530,0_53037,24
31531,0_53039,27
31532,0_53040,24
31533,0_53041,5
31534,0_53044,24
31535,0_53047,27
31536,0_53050,24
31537,0_53051,24
31538,0_53052,27
31539,0_53053,26
31540,0_53054,24
31541,0_53055,24
31542,0_53056,18
31543,0_53058,33
31544,0_53060,28
31545,0_53062,25
31546,0_53063,4
31547,0_53066,24
31548,0_53067,24
31549,0_53069,24
31550,0_53071,28
31551,0_53075,27
31552,0_53077,26
31553,0_53078,4
31554,0_53079,28
31555,0_53080,20
31556,0_53081,24
31557,0_53082,31
31558,0_53083,13
31559,0_53086,27
31560,0_53087,22
31561,0_53088,24
31562,0_53089,28
31563,0_53092,24
31564,0_53093,31
31565,0_53094,9
31566,0_53102,26
31567,0_53103,28
31568,0_53104,13
31569,0_53105,27
31570,0_53106,24
31571,0_53108,24
31572,0_53109,24
31573,0_53113,24
31574,0_53114,24
31575,0_53116,28
31576,0_53117,4
31577,0_53119,24
31578,0_53120,20
31579,0_53122,24
31580,0_53123,28
31581,0_53124,24
31582,0_53126,26
31583,0_53128,24
31584,0_53129,27
31585,0_53133,22
31586,0_53134,28
31587,0_53135,24
31588,0_53136,24
31589,0_53140,23
31590,0_53143,24
31591,0_53144,3
31592,0_53148,28
31593,0_53149,13
31594,0_53151,24
31595,0_53153,8
31596,0_53154,24
31597,0_53156,23
31598,0_53157,39
31599,0_53158,20
31600,0_53159,2
31601,0_53160,7
31602,0_53163,2
31603,0_53164,39
31604,0_53165,20
31605,0_53166,28
31606,0_53168,5
31607,0_53171,5
31608,0_53172,20
31609,0_53173,28
31610,0_53174,24
31611,0_53178,28
31612,0_53179,24
31613,0_53182,7
31614,0_53183,9
31615,0_53184,28
31616,0_53185,28
31617,0_53187,32
31618,0_53189,28
31619,0_53191,28
31620,0_53193,24
31621,0_53196,5
31622,0_53198,4
31623,0_53199,28
31624,0_53200,28
31625,0_53202,22
31626,0_53204,33
31627,0_53207,27
31628,0_53208,13
31629,0_53209,4
31630,0_53210,2
31631,0_53211,9
31632,0_53212,31
31633,0_53213,28
31634,0_53214,2
31635,0_53215,2
31636,0_53216,8
31637,0_53217,24
31638,0_53218,39
31639,0_53220,28
31640,0_53222,3
31641,0_53223,2
31642,0_53226,28
31643,0_53230,24
31644,0_53234,39
31645,0_53235,28
31646,0_53239,8
31647,0_53240,28
31648,0_53241,28
31649,0_53242,9
31650,0_53244,26
31651,0_53245,28
31652,0_53247,2
31653,0_53248,5
31654,0_53249,7
31655,0_53250,28
31656,0_53251,28
31657,0_53252,28
31658,0_53253,28
31659,0_53254,22
31660,0_53255,2
31661,0_53256,5
31662,0_53257,22
31663,0_53258,28
31664,0_53259,20
31665,0_53260,28
31666,0_53261,28
31667,0_53263,28
